11:34:26.899144 config: drop-rate=0.20, max-delay=10ms, seed=1
10:33:09.964067 [queue=5] packet #10, 127.0.0.1:8007 -> 127.0.0.1:60084, sz=1013 is delivered
10:33:09.964343 [queue=6] packet #10, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=1013 is delayed for 3.7ms
10:33:09.964428 [queue=6] packet #3, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=1013 is dropped
10:33:09.965555 [queue=5] packet #1, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=1013 is delivered
10:33:09.965702 [queue=6] packet #11, 127.0.0.1:8007 -> 127.0.0.1:60084, sz=1013 is delayed for 7.2ms
10:33:09.965774 [queue=5] packet #10, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=1013 is delivered
10:33:09.965862 [queue=6] packet #11, 127.0.0.1:8007 -> 127.0.0.1:60084, sz=1013 is delayed for 900µs
10:33:09.967057 [queue=4] packet #11, 127.0.0.1:8007 -> 127.0.0.1:60084, sz=1013 is delivered
10:33:09.967136 [queue=4] packet #10, 127.0.0.1:8007 -> 127.0.0.1:60084, sz=1013 is delivered
10:33:09.967373 [queue=4] packet #11, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=1013 is dropped
10:33:09.967471 [queue=5] packet #4, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=1013 is delayed for 5.5ms
10:33:09.967657 [queue=6] packet #10, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=1013 is delayed for 2ms
10:33:09.967740 [queue=7] packet #5, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=1013 is delayed for 6.6ms
10:33:09.968898 [queue=6] packet #10, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=1013 is delivered
10:33:09.969063 [queue=7] packet #11, 127.0.0.1:8007 -> 127.0.0.1:60084, sz=1013 is delayed for 7.7ms
10:33:09.970198 [queue=4] packet #2, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=1013 is delivered
10:33:09.970248 [queue=4] packet #10, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=1013 is delivered
10:33:09.970286 [queue=4] packet #10, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=1013 is delivered
10:33:09.970292 [queue=5] packet #11, 127.0.0.1:8007 -> 127.0.0.1:60084, sz=1013 is delayed for 2.2ms
10:33:09.970322 [queue=6] packet #11, 127.0.0.1:8007 -> 127.0.0.1:60084, sz=1013 is delayed for 6.7ms
10:33:09.970366 [queue=7] packet #11, 127.0.0.1:8007 -> 127.0.0.1:60084, sz=1013 is delayed for 5.2ms
10:33:09.973548 [queue=4] packet #4, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=1013 is delivered
10:33:09.973563 [queue=4] packet #11, 127.0.0.1:8007 -> 127.0.0.1:60084, sz=1013 is delivered
10:33:09.973587 [queue=4] packet #11, 127.0.0.1:8007 -> 127.0.0.1:60084, sz=1013 is delivered
10:33:09.973607 [queue=5] packet #11, 127.0.0.1:8007 -> 127.0.0.1:60084, sz=1013 is delayed for 1ms
10:33:09.973766 [queue=5] packet #11, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=1013 is dropped
10:33:09.973858 [queue=6] packet #6, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=1013 is delayed for 9.9ms
10:33:09.973998 [queue=7] packet #11, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=1013 is delayed for 6.7ms
10:33:09.974126 [queue=8] packet #7, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=1013 is delayed for 4.1ms
10:33:09.975247 [queue=6] packet #11, 127.0.0.1:8007 -> 127.0.0.1:60084, sz=1013 is delivered
10:33:09.975269 [queue=6] packet #5, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=1013 is delivered
10:33:09.975328 [queue=7] packet #11, 127.0.0.1:8007 -> 127.0.0.1:60084, sz=1013 is delayed for 2.7ms
10:33:09.975358 [queue=8] packet #11, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=1013 is delayed for 6.5ms
10:33:09.975431 [queue=9] packet #8, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=1013 is delayed for 4.2ms
10:33:09.976520 [queue=8] packet #11, 127.0.0.1:8007 -> 127.0.0.1:60084, sz=1013 is delivered
10:33:09.976618 [queue=9] packet #11, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=1013 is delayed for 2.7ms
10:33:09.976701 [queue=9] packet #9, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=1013 is dropped
10:33:09.977818 [queue=7] packet #11, 127.0.0.1:8007 -> 127.0.0.1:60084, sz=1013 is delivered
10:33:09.977840 [queue=7] packet #11, 127.0.0.1:8007 -> 127.0.0.1:60084, sz=1013 is delivered
10:33:09.977888 [queue=7] packet #11, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=1013 is dropped
10:33:09.977921 [queue=8] packet #10, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=1013 is delayed for 9.4ms
10:33:09.977991 [queue=9] packet #11, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=1013 is delayed for 2.3ms
10:33:09.978068 [queue=10] packet #11, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=1013 is delayed for 9.2ms
10:33:09.978116 [queue=9] packet #11, 127.0.0.1:8007 -> 127.0.0.1:60084, sz=1013 is delivered
10:33:09.978208 [queue=10] packet #11, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=1013 is delayed for 2ms
10:33:09.978277 [queue=11] packet #12, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=1013 is delayed for 0s
10:33:09.978317 [queue=9] packet #12, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=1013 is delivered
10:33:09.978337 [queue=9] packet #7, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=1013 is delivered
10:33:09.978400 [queue=10] packet #11, 127.0.0.1:8007 -> 127.0.0.1:60084, sz=1013 is delayed for 3.4ms
10:33:09.978448 [queue=11] packet #11, 127.0.0.1:8007 -> 127.0.0.1:60084, sz=1013 is delayed for 6.6ms
10:33:09.979583 [queue=10] packet #11, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=1013 is delivered
10:33:09.980664 [queue=7] packet #11, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=1013 is delivered
10:33:09.980684 [queue=7] packet #8, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=1013 is delivered
10:33:09.980711 [queue=7] packet #11, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=1013 is delivered
10:33:09.980731 [queue=6] packet #11, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=1013 is delivered
10:33:09.980752 [queue=6] packet #12, 127.0.0.1:8007 -> 127.0.0.1:60084, sz=1013 is dropped
10:33:09.980795 [queue=7] packet #12, 127.0.0.1:8007 -> 127.0.0.1:60084, sz=1013 is delayed for 4ms
10:33:09.980839 [queue=8] packet #12, 127.0.0.1:8007 -> 127.0.0.1:60084, sz=1013 is delayed for 2.8ms
10:33:09.980890 [queue=9] packet #12, 127.0.0.1:8007 -> 127.0.0.1:60084, sz=1013 is delayed for 7.7ms
10:33:09.981996 [queue=7] packet #11, 127.0.0.1:8007 -> 127.0.0.1:60084, sz=1013 is delivered
10:33:09.982025 [queue=7] packet #11, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=1013 is delivered
10:33:09.982098 [queue=8] packet #12, 127.0.0.1:8007 -> 127.0.0.1:60084, sz=1013 is delayed for 700µs
10:33:09.982175 [queue=8] packet #11, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=1013 is dropped
10:33:09.982244 [queue=9] packet #13, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=1013 is delayed for 3.5ms
10:33:09.983369 [queue=8] packet #12, 127.0.0.1:8007 -> 127.0.0.1:60084, sz=1013 is delivered
10:33:09.983569 [queue=9] packet #12, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=1013 is delayed for 8.3ms
10:33:09.983642 [queue=10] packet #14, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=1013 is delayed for 7.7ms
10:33:09.983699 [queue=9] packet #12, 127.0.0.1:8007 -> 127.0.0.1:60084, sz=1013 is delivered
10:33:09.983846 [queue=10] packet #12, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=1013 is delayed for 1.2ms
10:33:09.983889 [queue=10] packet #15, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=681 is delayed for 6.4ms
10:33:09.983920 [queue=10] packet #6, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=1013 is delivered
10:33:09.984048 [queue=10] packet #12, 127.0.0.1:8007 -> 127.0.0.1:60084, sz=1013 is dropped
10:33:09.985191 [queue=7] packet #12, 127.0.0.1:8007 -> 127.0.0.1:60084, sz=1013 is delivered
10:33:09.985231 [queue=7] packet #12, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=1013 is delivered
10:33:09.985266 [queue=7] packet #11, 127.0.0.1:8007 -> 127.0.0.1:60084, sz=1013 is delivered
10:33:09.985421 [queue=7] packet #12, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=1013 is dropped
10:33:09.985473 [queue=8] packet #0, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=1013 is delayed for 1.8ms
10:33:09.985553 [queue=9] packet #11, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=1013 is delayed for 7.4ms
10:33:09.985608 [queue=10] packet #1, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=1013 is delayed for 2ms
10:33:09.986725 [queue=9] packet #13, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=1013 is delivered
10:33:09.987819 [queue=5] packet #1, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=1013 is delivered
10:33:09.987839 [queue=5] packet #10, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=1013 is delivered
10:33:09.987876 [queue=5] packet #11, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=1013 is delivered
10:33:09.987884 [queue=5] packet #14, 127.0.0.1:8007 -> 127.0.0.1:60084, sz=1013 is dropped
10:33:09.987915 [queue=5] packet #0, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=1013 is delivered
10:33:09.987930 [queue=6] packet #14, 127.0.0.1:8007 -> 127.0.0.1:60084, sz=1013 is delayed for 7.6ms
10:33:09.987965 [queue=6] packet #14, 127.0.0.1:8007 -> 127.0.0.1:60084, sz=1013 is dropped
10:33:09.987988 [queue=7] packet #14, 127.0.0.1:8007 -> 127.0.0.1:60084, sz=1013 is delayed for 8.4ms
10:33:09.989076 [queue=6] packet #12, 127.0.0.1:8007 -> 127.0.0.1:60084, sz=1013 is delivered
10:33:09.989213 [queue=7] packet #12, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=1013 is delayed for 3.2ms
10:33:09.989265 [queue=8] packet #2, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=1013 is delayed for 6.4ms
10:33:09.990387 [queue=7] packet #15, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=681 is delivered
10:33:09.990470 [queue=8] packet #14, 127.0.0.1:8007 -> 127.0.0.1:60084, sz=681 is delayed for 300µs
10:33:09.991580 [queue=6] packet #14, 127.0.0.1:8007 -> 127.0.0.1:60084, sz=681 is delivered
10:33:09.991610 [queue=6] packet #14, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=1013 is delivered
10:33:09.991714 [queue=7] packet #14, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=1013 is delayed for 8.1ms
10:33:09.991785 [queue=8] packet #3, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=1013 is delayed for 4.8ms
10:33:09.992910 [queue=6] packet #12, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=1013 is delivered
10:33:09.992946 [queue=6] packet #12, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=1013 is delivered
10:33:09.992948 [queue=7] packet #15, 127.0.0.1:8007 -> 127.0.0.1:60084, sz=1013 is delayed for 4ms
10:33:09.992987 [queue=7] packet #15, 127.0.0.1:8007 -> 127.0.0.1:60084, sz=1013 is delayed for 3.4ms
10:33:09.992999 [queue=7] packet #11, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=1013 is delivered
10:33:09.993028 [queue=8] packet #15, 127.0.0.1:8007 -> 127.0.0.1:60084, sz=1013 is delayed for 1.4ms
10:33:09.995185 [queue=7] packet #15, 127.0.0.1:8007 -> 127.0.0.1:60084, sz=1013 is delivered
10:33:09.995321 [queue=7] packet #15, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=681 is dropped
10:33:09.995368 [queue=7] packet #4, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=1013 is dropped
10:33:09.996479 [queue=3] packet #14, 127.0.0.1:8007 -> 127.0.0.1:60084, sz=1013 is delivered
10:33:09.996502 [queue=3] packet #15, 127.0.0.1:8007 -> 127.0.0.1:60084, sz=1013 is delivered
10:33:09.996512 [queue=3] packet #2, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=1013 is delivered
10:33:09.996556 [queue=4] packet #14, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=1013 is delayed for 2.3ms
10:33:09.996564 [queue=3] packet #14, 127.0.0.1:8007 -> 127.0.0.1:60084, sz=1013 is delivered
10:33:09.996606 [queue=4] packet #15, 127.0.0.1:8007 -> 127.0.0.1:60084, sz=1013 is dropped
10:33:09.996632 [queue=5] packet #5, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=1013 is delayed for 7.5ms
10:33:09.996704 [queue=5] packet #15, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=681 is delayed for 3.9ms
10:33:09.996725 [queue=5] packet #3, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=1013 is delivered
10:33:09.996773 [queue=6] packet #6, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=1013 is delayed for 7.5ms
10:33:09.996798 [queue=6] packet #15, 127.0.0.1:8007 -> 127.0.0.1:60084, sz=1013 is dropped
10:33:09.996831 [queue=6] packet #14, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=1013 is dropped
10:33:09.996863 [queue=7] packet #7, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=1013 is delayed for 8.8ms
10:33:09.997989 [queue=6] packet #15, 127.0.0.1:8007 -> 127.0.0.1:60084, sz=1013 is delivered
10:33:09.998063 [queue=7] packet #15, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=681 is delayed for 7.3ms
10:33:09.998098 [queue=7] packet #8, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=1013 is dropped
10:33:09.999193 [queue=6] packet #14, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=1013 is delivered
10:33:09.999257 [queue=7] packet #15, 127.0.0.1:8007 -> 127.0.0.1:60084, sz=1013 is delayed for 9.8ms
10:33:10.000373 [queue=6] packet #14, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=1013 is delivered
10:33:10.000467 [queue=7] packet #15, 127.0.0.1:8007 -> 127.0.0.1:60084, sz=1013 is delayed for 6.6ms
10:33:10.001639 [queue=6] packet #15, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=681 is delivered
10:33:10.002670 [queue=7] packet #0, 127.0.0.1:8007 -> 127.0.0.1:60084, sz=18 is delayed for 7.9ms
10:33:10.004865 [queue=5] packet #6, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=1013 is delivered
10:33:10.004905 [queue=5] packet #5, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=1013 is delivered
10:33:10.004929 [queue=6] packet #0, 127.0.0.1:8007 -> 127.0.0.1:60084, sz=1013 is delayed for 9.8ms
10:33:10.004948 [queue=7] packet #0, 127.0.0.1:8007 -> 127.0.0.1:60084, sz=1013 is delayed for 4.5ms
10:33:10.006050 [queue=5] packet #7, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=1013 is delivered
10:33:10.006081 [queue=5] packet #15, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=681 is delivered
10:33:10.006093 [queue=6] packet #0, 127.0.0.1:8007 -> 127.0.0.1:60084, sz=1013 is delayed for 8.9ms
10:33:10.006121 [queue=7] packet #0, 127.0.0.1:8007 -> 127.0.0.1:60084, sz=681 is delayed for 200µs
10:33:10.007237 [queue=5] packet #15, 127.0.0.1:8007 -> 127.0.0.1:60084, sz=1013 is delivered
10:33:10.007257 [queue=5] packet #0, 127.0.0.1:8007 -> 127.0.0.1:60084, sz=681 is delivered
10:33:10.007425 [queue=6] packet #15, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=681 is delayed for 2.8ms
10:33:10.007496 [queue=7] packet #9, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=1013 is delayed for 5.4ms
10:33:10.007576 [queue=8] packet #0, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=1013 is delayed for 5.6ms
10:33:10.007621 [queue=8] packet #10, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=1013 is dropped
10:33:10.009758 [queue=6] packet #0, 127.0.0.1:8007 -> 127.0.0.1:60084, sz=1013 is delivered
10:33:10.009785 [queue=6] packet #15, 127.0.0.1:8007 -> 127.0.0.1:60084, sz=1013 is delivered
10:33:10.009874 [queue=7] packet #0, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=1013 is delayed for 1ms
10:33:10.009921 [queue=8] packet #11, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=1013 is delayed for 4.8ms
10:33:10.010000 [queue=8] packet #15, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=681 is dropped
10:33:10.010045 [queue=9] packet #12, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=1013 is delayed for 400µs
10:33:10.011142 [queue=5] packet #0, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=1013 is delivered
10:33:10.011153 [queue=5] packet #15, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=681 is delivered
10:33:10.011170 [queue=5] packet #12, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=1013 is delivered
10:33:10.011188 [queue=5] packet #0, 127.0.0.1:8007 -> 127.0.0.1:60084, sz=18 is delivered
10:33:10.011233 [queue=6] packet #1, 127.0.0.1:8007 -> 127.0.0.1:60084, sz=681 is delayed for 5.5ms
10:33:10.011254 [queue=6] packet #1, 127.0.0.1:8007 -> 127.0.0.1:60084, sz=1013 is dropped
10:33:10.013421 [queue=4] packet #0, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=1013 is delivered
10:33:10.013473 [queue=4] packet #9, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=1013 is delivered
10:33:10.013483 [queue=4] packet #1, 127.0.0.1:8007 -> 127.0.0.1:60084, sz=1013 is dropped
10:33:10.013505 [queue=4] packet #1, 127.0.0.1:8007 -> 127.0.0.1:60084, sz=1013 is dropped
10:33:10.015803 [queue=1] packet #0, 127.0.0.1:8007 -> 127.0.0.1:60084, sz=1013 is delivered
10:33:10.015905 [queue=1] packet #0, 127.0.0.1:8007 -> 127.0.0.1:60084, sz=1013 is delivered
10:33:10.015984 [queue=1] packet #11, 127.0.0.1:60084 -> 127.0.0.1:8007, sz=1013 is delivered
10:33:10.016146 [queue=2] packet #1, 127.0.0.1:8007 -> 127.0.0.1:60084, sz=1013 is delayed for 5.8ms
10:33:10.017328 [queue=1] packet #1, 127.0.0.1:8007 -> 127.0.0.1:60084, sz=681 is delivered
10:33:10.022501 [queue=0] packet #1, 127.0.0.1:8007 -> 127.0.0.1:60084, sz=1013 is delivered
10:34:05.682361 [queue=0] packet #6, 127.0.0.1:36069 -> 127.0.0.1:8007, sz=7 is dropped
10:34:10.685033 [queue=1] packet #6, 127.0.0.1:36069 -> 127.0.0.1:8007, sz=7 is delayed for 6.1ms
10:34:10.692284 [queue=0] packet #6, 127.0.0.1:36069 -> 127.0.0.1:8007, sz=7 is delivered
10:34:10.692396 [queue=1] packet #6, 127.0.0.1:8007 -> 127.0.0.1:36069, sz=28 is delayed for 3.7ms
10:34:10.696660 [queue=0] packet #6, 127.0.0.1:8007 -> 127.0.0.1:36069, sz=28 is delivered
10:34:10.697069 [queue=1] packet #0, 127.0.0.1:36069 -> 127.0.0.1:8007, sz=1013 is delayed for 5.9ms
10:34:10.703335 [queue=0] packet #0, 127.0.0.1:36069 -> 127.0.0.1:8007, sz=1013 is delivered
10:34:10.703530 [queue=1] packet #1, 127.0.0.1:8007 -> 127.0.0.1:36069, sz=1013 is delayed for 4.9ms
10:34:10.708749 [queue=0] packet #1, 127.0.0.1:8007 -> 127.0.0.1:36069, sz=1013 is delivered
10:34:10.709034 [queue=1] packet #1, 127.0.0.1:36069 -> 127.0.0.1:8007, sz=1013 is delayed for 8ms
10:34:10.709104 [queue=2] packet #1, 127.0.0.1:36069 -> 127.0.0.1:8007, sz=1013 is delayed for 2.4ms
10:34:10.712302 [queue=1] packet #1, 127.0.0.1:36069 -> 127.0.0.1:8007, sz=1013 is delivered
10:34:10.717489 [queue=0] packet #1, 127.0.0.1:36069 -> 127.0.0.1:8007, sz=1013 is delivered
10:34:10.717668 [queue=1] packet #0, 127.0.0.1:8007 -> 127.0.0.1:36069, sz=1013 is delayed for 3.2ms
10:34:10.721868 [queue=0] packet #0, 127.0.0.1:8007 -> 127.0.0.1:36069, sz=1013 is delivered
10:34:10.722114 [queue=1] packet #0, 127.0.0.1:36069 -> 127.0.0.1:8007, sz=1013 is delayed for 1.5ms
10:34:10.722205 [queue=2] packet #2, 127.0.0.1:36069 -> 127.0.0.1:8007, sz=1013 is delayed for 100µs
10:34:10.723313 [queue=1] packet #2, 127.0.0.1:36069 -> 127.0.0.1:8007, sz=1013 is delivered
10:34:10.723393 [queue=2] packet #0, 127.0.0.1:8007 -> 127.0.0.1:36069, sz=1013 is delayed for 1.9ms
10:34:10.724483 [queue=1] packet #0, 127.0.0.1:36069 -> 127.0.0.1:8007, sz=1013 is delivered
10:34:10.725578 [queue=0] packet #0, 127.0.0.1:8007 -> 127.0.0.1:36069, sz=1013 is delivered
10:34:10.725709 [queue=1] packet #0, 127.0.0.1:36069 -> 127.0.0.1:8007, sz=1013 is delayed for 2.3ms
10:34:10.725783 [queue=2] packet #3, 127.0.0.1:36069 -> 127.0.0.1:8007, sz=1013 is delayed for 9.5ms
10:34:10.728981 [queue=1] packet #0, 127.0.0.1:36069 -> 127.0.0.1:8007, sz=1013 is delivered
10:34:10.729070 [queue=2] packet #1, 127.0.0.1:8007 -> 127.0.0.1:36069, sz=1013 is delayed for 8.8ms
10:34:10.736296 [queue=1] packet #3, 127.0.0.1:36069 -> 127.0.0.1:8007, sz=1013 is delivered
10:34:10.736424 [queue=2] packet #1, 127.0.0.1:8007 -> 127.0.0.1:36069, sz=1013 is delayed for 6.9ms
10:34:10.738627 [queue=1] packet #1, 127.0.0.1:8007 -> 127.0.0.1:36069, sz=1013 is delivered
10:34:10.738798 [queue=2] packet #1, 127.0.0.1:36069 -> 127.0.0.1:8007, sz=1013 is delayed for 2.9ms
10:34:10.738838 [queue=3] packet #4, 127.0.0.1:36069 -> 127.0.0.1:8007, sz=1013 is delayed for 0s
10:34:10.738877 [queue=2] packet #4, 127.0.0.1:36069 -> 127.0.0.1:8007, sz=1013 is delivered
10:34:10.738994 [queue=3] packet #1, 127.0.0.1:8007 -> 127.0.0.1:36069, sz=1013 is delayed for 2.5ms
10:34:10.742181 [queue=1] packet #1, 127.0.0.1:36069 -> 127.0.0.1:8007, sz=1013 is delivered
10:34:10.742232 [queue=1] packet #1, 127.0.0.1:8007 -> 127.0.0.1:36069, sz=1013 is delivered
10:34:10.742367 [queue=2] packet #1, 127.0.0.1:36069 -> 127.0.0.1:8007, sz=1013 is delayed for 4.5ms
10:34:10.742436 [queue=3] packet #5, 127.0.0.1:36069 -> 127.0.0.1:8007, sz=1013 is delayed for 600µs
10:34:10.743553 [queue=1] packet #1, 127.0.0.1:8007 -> 127.0.0.1:36069, sz=1013 is delivered
10:34:10.743601 [queue=1] packet #5, 127.0.0.1:36069 -> 127.0.0.1:8007, sz=1013 is delivered
10:34:10.743660 [queue=1] packet #1, 127.0.0.1:36069 -> 127.0.0.1:8007, sz=1013 is dropped
10:34:10.743679 [queue=2] packet #2, 127.0.0.1:8007 -> 127.0.0.1:36069, sz=1013 is delayed for 1.5ms
10:34:10.743696 [queue=3] packet #6, 127.0.0.1:36069 -> 127.0.0.1:8007, sz=1013 is delayed for 4.9ms
10:34:10.745876 [queue=2] packet #2, 127.0.0.1:8007 -> 127.0.0.1:36069, sz=1013 is delivered
10:34:10.746003 [queue=2] packet #2, 127.0.0.1:36069 -> 127.0.0.1:8007, sz=1013 is dropped
10:34:10.746052 [queue=3] packet #7, 127.0.0.1:36069 -> 127.0.0.1:8007, sz=1013 is delayed for 4.8ms
10:34:10.747170 [queue=2] packet #1, 127.0.0.1:36069 -> 127.0.0.1:8007, sz=1013 is delivered
10:34:10.747240 [queue=3] packet #2, 127.0.0.1:8007 -> 127.0.0.1:36069, sz=1013 is delayed for 3.1ms
10:34:10.749424 [queue=2] packet #6, 127.0.0.1:36069 -> 127.0.0.1:8007, sz=1013 is delivered
10:34:10.749532 [queue=3] packet #2, 127.0.0.1:8007 -> 127.0.0.1:36069, sz=1013 is delayed for 6.9ms
10:34:10.750682 [queue=2] packet #2, 127.0.0.1:8007 -> 127.0.0.1:36069, sz=1013 is delivered
10:34:10.750962 [queue=3] packet #2, 127.0.0.1:36069 -> 127.0.0.1:8007, sz=1013 is delayed for 9.9ms
10:34:10.751027 [queue=2] packet #7, 127.0.0.1:36069 -> 127.0.0.1:8007, sz=1013 is delivered
10:34:10.751053 [queue=3] packet #8, 127.0.0.1:36069 -> 127.0.0.1:8007, sz=1013 is delayed for 3.5ms
10:34:10.751130 [queue=3] packet #2, 127.0.0.1:8007 -> 127.0.0.1:36069, sz=1013 is dropped
10:34:10.755318 [queue=2] packet #8, 127.0.0.1:36069 -> 127.0.0.1:8007, sz=1013 is delivered
10:34:10.755450 [queue=3] packet #2, 127.0.0.1:8007 -> 127.0.0.1:36069, sz=1013 is delayed for 7ms
10:34:10.756564 [queue=2] packet #2, 127.0.0.1:8007 -> 127.0.0.1:36069, sz=1013 is delivered
10:34:10.756772 [queue=2] packet #2, 127.0.0.1:36069 -> 127.0.0.1:8007, sz=1013 is dropped
10:34:10.756816 [queue=3] packet #9, 127.0.0.1:36069 -> 127.0.0.1:8007, sz=1013 is delayed for 9.4ms
10:34:10.760949 [queue=2] packet #2, 127.0.0.1:36069 -> 127.0.0.1:8007, sz=1013 is delivered
10:34:10.763078 [queue=1] packet #2, 127.0.0.1:8007 -> 127.0.0.1:36069, sz=1013 is delivered
10:34:10.763172 [queue=2] packet #2, 127.0.0.1:36069 -> 127.0.0.1:8007, sz=1013 is delayed for 2.5ms
10:34:10.763212 [queue=3] packet #10, 127.0.0.1:36069 -> 127.0.0.1:8007, sz=1013 is delayed for 6.5ms
10:34:10.766410 [queue=1] packet #9, 127.0.0.1:36069 -> 127.0.0.1:8007, sz=1013 is delivered
10:34:10.766461 [queue=1] packet #2, 127.0.0.1:36069 -> 127.0.0.1:8007, sz=1013 is delivered
10:34:10.766568 [queue=2] packet #3, 127.0.0.1:8007 -> 127.0.0.1:36069, sz=1013 is delayed for 400µs
10:34:10.766935 [queue=3] packet #3, 127.0.0.1:8007 -> 127.0.0.1:36069, sz=1013 is delayed for 400µs
10:34:10.768103 [queue=1] packet #3, 127.0.0.1:8007 -> 127.0.0.1:36069, sz=1013 is delivered
10:34:10.768165 [queue=1] packet #3, 127.0.0.1:8007 -> 127.0.0.1:36069, sz=1013 is delivered
10:34:10.768381 [queue=2] packet #3, 127.0.0.1:36069 -> 127.0.0.1:8007, sz=1013 is delayed for 8.5ms
